#data counter step time
50 1 1433 64.0
100 2 1472 67.0
75 3 1800 91.0
100 4 1815 92.0
150 5 1879 97.0
100 6 1884 97.0
100 7 1905 98.0
75 8 1952 101.0
75 9 1971 103.0
50 10 1974 103.0
100 11 2001 105.0
500 12 2056 108.0
75 13 2121 112.0
50 14 2140 114.0
50 15 2150 115.0
150 16 2155 116.0
100 17 2182 118.0
100 18 2237 122.0
100 19 2246 122.0
500 20 2278 125.0
50 21 2280 125.0
500 22 2332 130.0
100 23 2336 130.0
100 24 2344 131.0
100 25 2359 132.0
150 26 2376 133.0
100 27 2377 133.0
75 28 2381 133.0
100 29 2388 134.0
100 30 2458 138.0
50 31 2463 138.0
100 32 2470 138.0
100 33 2490 139.0
500 34 2497 140.0
100 35 2501 140.0
150 36 2538 144.0
50 37 2543 144.0
75 38 2554 145.0
100 39 2559 146.0
100 40 2584 148.0
50 41 2586 148.0
100 42 2591 148.0
150 43 2604 150.0
75 44 2617 151.0
100 45 2628 152.0
150 46 2632 152.0
100 47 2643 153.0
100 48 2670 155.0
500 49 2695 156.0
150 50 2697 157.0
150 51 2716 158.0
100 52 2730 160.0
50 53 2742 161.0
150 54 2743 161.0
50 55 2775 163.0
50 56 2776 163.0
75 57 2792 164.0
100 58 2813 165.0
500 59 2815 165.0
100 60 2816 165.0
500 61 2823 166.0
100 62 2827 166.0
100 63 2833 166.0
50 64 2843 167.0
75 65 2856 168.0
150 66 2875 169.0
50 67 2880 169.0
500 68 2899 170.0
100 69 2923 172.0
100 70 2935 174.0
100 71 2949 175.0
100 72 2955 175.0
500 73 2987 179.0
75 74 3001 181.0
100 75 3015 182.0
500 76 3016 182.0
75 77 3027 183.0
100 78 3029 183.0
50 79 3038 183.0
100 80 3047 184.0
500 81 3049 184.0
500 82 3057 185.0
100 83 3066 185.0
100 84 3091 187.0
100 85 3101 188.0
500 86 3117 189.0
75 87 3118 189.0
100 88 3134 190.0
50 89 3170 193.0
150 90 3182 193.0
75 91 3200 195.0
100 92 3214 196.0
150 93 3231 197.0
50 94 3307 201.0
500 95 3314 201.0
500 96 3322 202.0
500 97 3349 204.0
75 98 3363 206.0
75 99 3364 206.0
100 100 3381 209.0
150 101 3390 211.0
150 102 3392 211.0
500 103 3408 213.0
150 104 3420 217.0
100 105 3428 220.0
75 106 3433 220.0
50 107 3443 223.0
100 108 3447 224.0
100 109 3449 225.0
150 110 3453 226.0
100 111 3456 227.0
100 112 3463 229.0
50 113 3465 229.0
500 114 3482 234.0
100 115 3491 236.0
500 116 3497 237.0
500 117 3512 239.0
50 118 3528 242.0
100 119 3529 242.0
50 120 3532 242.0
100 121 3552 247.0
75 122 3562 252.0
500 123 3567 253.0
50 124 3578 256.0
100 125 3579 256.0
75 126 3586 257.0
500 127 3606 269.0
75 128 3607 269.0
75 129 3617 277.0
150 130 3627 284.0
150 131 3632 286.0
150 132 3633 287.0
500 133 3644 291.0
75 134 3648 293.0
75 135 3652 293.0
150 136 3656 295.0
75 137 3663 299.0
75 138 3666 300.0
100 139 3680 305.0
75 140 3689 316.0
75 141 3695 327.0
100 142 3701 334.0
150 143 3704 340.0
50 144 3722 356.0
100 145 3728 364.0
500 146 3731 364.0
500 147 3740 405.0
500 148 3746 415.0
75 149 3752 441.0
100 150 3755 468.0
