#data counter
1600 1
1725 2
1125 3
2875 4
1925 5
3300 6
925 7
3775 8
1525 9
4325 10
2700 11
1225 12
2950 13
2500 14
1225 15
2625 16
3525 17
4675 18
1200 19
1225 20
2550 21
2925 22
2525 23
2000 24
1900 25
1125 26
2550 27
1525 28
1675 29
2300 30
1175 31
1750 32
1950 33
1900 34
2850 35
2750 36
1200 37
2050 38
1375 39
2125 40
1625 41
1425 42
2850 43
1850 44
2050 45
2650 46
2800 47
1450 48
1975 49
1475 50
2350 51
1750 52
1175 53
2875 54
2875 55
4250 56
1050 57
4050 58
2350 59
4300 60
3125 61
3725 62
3600 63
1975 64
1975 65
1950 66
2150 67
1950 68
1825 69
1625 70
2250 71
2325 72
2425 73
1825 74
2600 75
1475 76
3725 77
1875 78
1400 79
1650 80
2625 81
1750 82
2150 83
2000 84
1100 85
3225 86
2375 87
2250 88
4150 89
2200 90
2575 91
3800 92
1175 93
1575 94
2200 95
1150 96
1850 97
1550 98
1075 99
2225 100
