#data counter
24259.856486 1
26910.117744 2
22175.854037 3
26280.650426 4
24679.785661 5
24320.750966 6
27351.702844 7
18161.492979 8
16220.458228 9
19056.236203 10
20109.882819 11
22410.450127 12
24280.395418 13
28334.405112 14
21532.311882 15
24257.529564 16
25784.897314 17
29577.348602 18
30105.229120 19
26812.910734 20
17251.154841 21
22662.905023 22
22255.410820 23
21514.879916 24
28123.151698 25
21872.017723 26
22653.242622 27
24055.399961 28
22172.752618 29
26564.843217 30
29789.308176 31
19347.826087 32
18979.967829 33
24900.485630 34
27310.947205 35
26154.968969 36
21689.028843 37
19470.516065 38
17372.992880 39
20404.942353 40
23722.200920 41
24059.647613 42
24682.755349 43
18807.677443 44
24040.366919 45
27243.902901 46
22692.908606 47
25990.674900 48
26206.947524 49
21348.233844 50
22892.344337 51
17797.279478 52
24095.769441 53
24425.462016 54
28484.617624 55
26955.369128 56
25284.747681 57
17437.985248 58
14169.497283 59
21952.731918 60
19636.546185 61
21374.498220 62
26605.281988 63
24577.638379 64
26874.639276 65
22880.434783 66
23439.393798 67
22307.914292 68
23844.468784 69
26371.899059 70
26216.314386 71
28817.407599 72
22010.716925 73
26921.344784 74
28414.517534 75
22478.912660 76
23034.562306 77
21845.129895 78
21061.002994 79
27700.770101 80
25740.404758 81
25639.715998 82
27683.986686 83
29321.546733 84
17864.906832 85
19122.927895 86
27497.512141 87
24291.685602 88
27820.192381 89
24260.868742 90
19946.540881 91
20223.108001 92
25403.449050 93
25495.258451 94
27491.838612 95
21871.067668 96
26519.838335 97
15537.324464 98
22770.341981 99
18980.855239 100
