#data counter
187.096774 1
176.190476 2
161.538462 3
187.500000 4
180.434783 5
159.000000 6
142.045455 7
211.904762 8
172.500000 9
127.586207 10
184.000000 11
184.782609 12
138.750000 13
213.000000 14
120.454545 15
133.333333 16
189.285714 17
114.062500 18
233.653846 19
160.416667 20
163.750000 21
109.259259 22
190.384615 23
150.000000 24
119.047619 25
125.892857 26
171.052632 27
137.037037 28
151.315789 29
103.750000 30
100.892857 31
148.148148 32
190.217391 33
213.793103 34
126.190476 35
135.416667 36
142.391304 37
218.478261 38
150.000000 39
202.173913 40
145.833333 41
171.000000 42
138.636364 43
216.666667 44
158.333333 45
226.136364 46
134.000000 47
169.047619 48
159.090909 49
148.863636 50
176.000000 51
145.192308 52
146.590909 53
116.250000 54
121.590909 55
103.333333 56
197.916667 57
180.555556 58
164.130435 59
135.526316 60
98.684211 61
165.277778 62
147.115385 63
186.250000 64
225.000000 65
142.307692 66
111.666667 67
180.000000 68
135.526316 69
110.416667 70
145.967742 71
140.000000 72
240.789474 73
89.705882 74
177.777778 75
159.482759 76
177.777778 77
158.695652 78
201.136364 79
166.176471 80
146.428571 81
173.148148 82
154.411765 83
169.444444 84
130.000000 85
171.000000 86
150.961538 87
179.166667 88
253.750000 89
148.809524 90
197.115385 91
145.588235 92
160.185185 93
145.535714 94
123.863636 95
131.666667 96
220.000000 97
192.045455 98
143.750000 99
102.777778 100
