#data counter
5800 1
3700 2
4200 3
5250 4
4150 5
3975 6
3125 7
4450 8
3450 9
3700 10
4600 11
4250 12
2775 13
5325 14
2650 15
2800 16
3975 17
1825 18
6075 19
3850 20
3275 21
2950 22
4950 23
2850 24
2500 25
3525 26
3250 27
3700 28
2875 29
2075 30
2825 31
4000 32
4375 33
6200 34
2650 35
3250 36
3275 37
5025 38
3300 39
4650 40
3500 41
4275 42
3050 43
4550 44
2850 45
4975 46
3350 47
3550 48
3500 49
3275 50
4400 51
3775 52
3225 53
2325 54
2675 55
3100 56
4750 57
4875 58
3775 59
2575 60
1875 61
2975 62
3825 63
3725 64
4725 65
3700 66
1675 67
4500 68
2575 69
2650 70
4525 71
3500 72
4575 73
3050 74
3200 75
4625 76
4800 77
3650 78
4425 79
2825 80
3075 81
4675 82
2625 83
4575 84
3250 85
4275 86
3925 87
4300 88
5075 89
3125 90
5125 91
2475 92
4325 93
4075 94
2725 95
1975 96
4400 97
4225 98
4600 99
1850 100
