#data counter
26050 1
29325 2
25875 3
27175 4
27550 5
26775 6
29925 7
24250 8
22200 9
22075 10
24900 11
26525 12
26725 13
28225 14
26600 15
26725 16
28525 17
28825 18
30175 19
28375 20
22175 21
25600 22
24275 23
26550 24
29275 25
24875 26
26325 27
26175 28
26700 29
28725 30
29600 31
24300 32
24550 33
26375 34
27975 35
28400 36
25000 37
24100 38
22825 39
23050 40
27675 41
27450 42
26475 43
24550 44
27925 45
28150 46
25525 47
28175 48
29050 49
25625 50
25075 51
23425 52
27125 53
26900 54
30050 55
25650 56
26925 57
22600 58
21000 59
26350 60
25350 61
25675 62
26775 63
28650 64
29325 65
25025 66
26675 67
26600 68
26150 69
28800 70
26000 71
29525 72
26050 73
26625 74
29800 75
25550 76
24900 77
24725 78
24150 79
29475 80
27550 81
26725 82
30525 83
28300 84
23400 85
23250 86
28075 87
26675 88
28500 89
26975 90
23400 91
25675 92
28000 93
26775 94
28650 95
28375 96
28575 97
22025 98
25150 99
24825 100
