#data counter
11 1
13 2
12 3
13 4
12 5
12 6
10 7
14 8
11 9
20 10
18 11
8 12
15 13
18 14
11 15
14 16
15 17
23 18
9 19
10 20
15 21
14 22
12 23
11 24
13 25
9 26
13 27
13 28
9 29
17 30
12 31
11 32
13 33
12 34
18 35
19 36
11 37
15 38
15 39
19 40
12 41
11 42
16 43
6 44
8 45
15 46
16 47
11 48
13 49
12 50
13 51
10 52
12 53
17 54
17 55
20 56
12 57
12 58
16 59
21 60
15 61
19 62
16 63
8 64
12 65
13 66
21 67
8 68
15 69
8 70
10 71
13 72
16 73
11 74
19 75
9 76
16 77
14 78
10 79
13 80
15 81
13 82
14 83
17 84
13 85
18 86
15 87
13 88
17 89
16 90
14 91
16 92
9 93
12 94
11 95
8 96
11 97
13 98
8 99
16 100
