#data counter
191.766925 1
188.716293 2
208.380947 3
0.000000 4
37.080992 5
49.551560 6
25.000000 7
37.638633 8
202.440467 9
200.000000 10
27.386128 11
33.229003 12
193.490173 13
126.078679 14
31.339159 15
184.898621 16
14.433757 17
166.145017 18
173.505523 19
36.799004 20
199.553072 21
197.190082 22
246.644143 23
28.867513 24
211.640418 25
44.721360 26
189.076704 27
168.634220 28
252.899848 29
151.443943 30
182.345825 31
38.188131 32
0.000000 33
221.923410 34
141.482724 35
25.000000 36
154.013759 37
200.000000 38
246.644143 39
229.128785 40
0.000000 41
40.824829 42
205.649378 43
0.000000 44
20.412415 45
40.824829 46
34.156503 47
27.386128 48
20.916501 49
196.850197 50
209.662427 51
40.824829 52
27.386128 53
25.000000 54
34.931907 55
230.940108 56
213.892496 57
28.867513 58
149.204238 59
20.412415 60
206.559112 61
212.800590 62
161.834719 63
198.300067 64
31.339159 65
20.916501 66
217.466473 67
150.000000 68
17.677670 69
128.668394 70
23.935678 71
208.666400 72
212.377416 73
34.503278 74
40.458680 75
252.899848 76
167.829278 77
182.345825 78
129.126338 79
190.804219 80
153.025052 81
153.335921 82
20.412415 83
160.417896 84
45.871196 85
318.198052 86
22.493385 87
217.944947 88
43.301270 89
35.355339 90
246.221445 91
41.833001 92
213.600094 93
130.277482 94
138.468809 95
47.871355 96
189.846429 97
50.000000 98
228.445836 99
197.378655 100
