#data counter
149.208012 1
148.571154 2
145.152383 3
149.754461 4
140.312011 5
143.431781 6
170.627645 7
140.212160 8
146.185831 9
163.197365 10
147.795760 11
160.828283 12
155.277420 13
140.686798 14
150.824859 15
136.790864 16
163.860106 17
156.290130 18
144.168470 19
162.720108 20
161.883837 21
138.172014 22
156.700875 23
147.984455 24
154.893231 25
160.015633 26
154.614360 27
160.345039 28
154.743075 29
163.069475 30
162.066542 31
165.045871 32
166.224973 33
151.582307 34
154.557799 35
164.070520 36
143.366723 37
161.872223 38
158.703156 39
150.745355 40
163.073592 41
135.464784 42
149.922008 43
152.610956 44
133.666679 45
142.750647 46
152.819218 47
151.051732 48
158.527121 49
142.210740 50
144.011383 51
171.671311 52
163.024960 53
153.179308 54
155.992341 55
160.927359 56
152.691979 57
161.539867 58
158.233709 59
155.771506 60
139.384880 61
165.405798 62
162.078302 63
155.553868 64
145.882879 65
155.120345 66
155.561645 67
150.262669 68
168.376875 69
165.138490 70
141.558201 71
157.714759 72
160.371197 73
157.210386 74
150.979945 75
154.005742 76
158.376339 77
175.608739 78
152.411927 79
156.999120 80
148.561329 81
142.425577 82
157.972730 83
148.284370 84
148.509235 85
169.642064 86
146.197217 87
156.272683 88
159.949511 89
156.344031 90
150.900009 91
158.082577 92
152.393384 93
137.132049 94
160.332477 95
127.379552 96
144.763807 97
164.651398 98
169.147674 99
147.426212 100
