#data counter
19 1
9 2
10 3
10 4
17 5
15 6
18 7
16 8
16 9
16 10
12 11
8 12
16 13
15 14
16 15
20 16
11 17
11 18
21 19
16 20
11 21
18 22
19 23
15 24
18 25
13 26
11 27
18 28
15 29
19 30
19 31
16 32
17 33
10 34
14 35
18 36
16 37
15 38
15 39
15 40
15 41
17 42
8 43
15 44
14 45
13 46
18 47
20 48
17 49
8 50
19 51
15 52
20 53
13 54
14 55
22 56
13 57
18 58
12 59
9 60
16 61
12 62
18 63
17 64
18 65
16 66
8 67
10 68
15 69
13 70
10 71
14 72
10 73
11 74
15 75
9 76
13 77
18 78
11 79
16 80
9 81
15 82
11 83
15 84
14 85
17 86
11 87
8 88
17 89
15 90
21 91
14 92
13 93
17 94
6 95
7 96
16 97
15 98
10 99
14 100
