#data counter
3829241.329480 1
4017356.557377 2
3834596.994536 3
4171310.160428 4
3484680.477528 5
3620790.960452 6
5065800.000000 7
3479722.612360 8
3761172.316384 9
4767375.000000 10
3975532.786885 11
4785161.290323 12
4122994.186047 13
3443942.857143 14
4003672.316384 15
3255842.857143 16
4967274.865591 17
4445642.076503 18
3574942.196532 19
4686576.544944 20
4717147.790055 21
3302830.459770 22
4346264.044944 23
3963791.208791 24
4174592.857143 25
4634505.494505 26
4374724.864130 27
4499343.039773 28
4334120.879121 29
4573764.450867 30
4596473.721591 31
4903225.138122 32
4945902.777778 33
4227804.054054 34
4204307.909605 35
4791606.145251 36
3617507.062147 37
4716470.994475 38
4558791.208791 39
4067625.000000 40
4866518.342391 41
3229724.576271 42
4135695.945946 43
4262088.994565 44
3233887.362637 45
3708750.000000 46
4086899.857955 47
3970092.857143 48
4448160.112360 49
3761644.385027 50
3650112.994350 51
5245844.972067 52
4597844.827586 53
4200038.194444 54
4331382.681564 55
4480287.356322 56
4196671.270718 57
4618837.780899 58
4506823.204420 59
4464716.216216 60
3438781.601124 61
4815197.740113 62
4570871.428571 63
4307067.039106 64
3703035.714286 65
4259030.898876 66
4525292.553191 67
4086775.412088 68
5074788.194444 69
4799646.892655 70
3707163.978495 71
4502184.065934 72
4706562.500000 73
4473434.065934 74
4034705.056180 75
4435222.739362 76
4514951.657459 77
5427563.559322 78
4134832.402235 79
4412121.527778 80
4060966.216216 81
3590452.949438 82
4591790.540541 83
3781979.768786 84
3947843.750000 85
5180117.403315 86
3868626.373626 87
4566755.319149 88
4553924.581006 89
4448709.016393 90
3962121.428571 91
4498218.232044 92
4226721.311475 93
3234494.219653 94
4704290.081522 95
3050403.439153 96
3688354.519774 97
4852704.861111 98
5264412.162162 99
3933942.307692 100
