#data counter step time
100 1 461 10.0
50 2 462 10.0
500 3 474 10.0
50 4 480 10.0
150 5 481 10.0
50 6 484 10.0
150 7 487 10.0
150 8 520 11.0
100 9 525 11.0
100 10 529 11.0
50 11 532 11.0
100 12 567 12.0
100 13 571 12.0
75 14 576 12.0
50 15 582 12.0
50 16 591 12.0
150 17 606 13.0
150 18 621 13.0
50 19 627 13.0
100 20 644 13.0
100 21 646 13.0
75 22 647 13.0
75 23 660 14.0
100 24 687 14.0
100 25 693 14.0
150 26 695 14.0
75 27 717 15.0
100 28 728 15.0
150 29 745 15.0
500 30 755 15.0
100 31 762 16.0
100 32 782 16.0
50 33 784 16.0
100 34 785 16.0
75 35 823 17.0
75 36 830 17.0
100 37 855 17.0
150 38 862 17.0
50 39 865 17.0
100 40 868 17.0
500 41 912 18.0
75 42 948 19.0
500 43 966 19.0
75 44 968 19.0
500 45 970 19.0
