#data counter
134.046053 1
175.335570 2
159.459459 3
145.804196 4
150.326797 5
150.775194 6
156.206897 7
172.773973 8
144.557823 9
139.625850 10
136.496350 11
182.500000 12
179.500000 13
150.000000 14
166.083916 15
161.538462 16
166.946309 17
174.208861 18
166.911765 19
176.760563 20
185.283688 21
153.993056 22
143.923611 23
157.653061 24
164.765101 25
159.394904 26
150.636943 27
160.264901 28
151.541096 29
160.517241 30
173.397436 31
165.476190 32
162.251656 33
160.069444 34
168.831169 35
166.551724 36
151.724138 37
173.601399 38
157.876712 39
168.309859 40
138.715278 41
166.952055 42
159.150327 43
162.738854 44
153.666667 45
139.527027 46
163.344595 47
173.141892 48
159.548611 49
151.809211 50
162.898089 51
158.221477 52
160.273973 53
147.516556 54
155.067568 55
157.450331 56
144.006849 57
171.540881 58
166.952055 59
155.872483 60
163.548387 61
159.548611 62
160.067114 63
161.000000 64
154.794521 65
160.596026 66
151.773050 67
170.172414 68
142.429577 69
164.795918 70
160.234899 71
149.677419 72
136.774194 73
153.442029 74
174.822695 75
147.048611 76
154.078014 77
149.832215 78
165.492958 79
157.692308 80
163.474026 81
166.250000 82
161.928105 83
147.468354 84
160.102740 85
168.630573 86
167.808219 87
171.666667 88
139.285714 89
155.253623 90
186.690647 91
157.931034 92
150.513699 93
168.103448 94
155.574324 95
169.230769 96
143.525180 97
139.115646 98
157.065217 99
154.575163 100
