#data counter
18 1
14 2
10 3
15 4
12 5
15 6
16 7
8 8
12 9
11 10
12 11
10 12
14 13
17 14
8 15
15 16
12 17
9 18
9 19
12 20
12 21
13 22
16 23
15 24
13 25
8 26
8 27
13 28
15 29
14 30
8 31
10 32
7 33
7 34
13 35
16 36
9 37
11 38
15 39
11 40
16 41
9 42
7 43
8 44
11 45
11 46
11 47
10 48
11 49
9 50
10 51
15 52
12 53
8 54
9 55
12 56
13 57
7 58
15 59
8 60
4 61
10 62
12 63
10 64
9 65
13 66
13 67
18 68
14 69
12 70
15 71
15 72
7 73
14 74
15 75
10 76
9 77
10 78
12 79
14 80
5 81
15 82
16 83
13 84
13 85
11 86
9 87
10 88
13 89
11 90
17 91
12 92
13 93
11 94
11 95
12 96
12 97
11 98
10 99
8 100
