#data counter
129.586369 1
162.616553 2
153.125193 3
134.202982 4
136.479073 5
144.324192 6
149.493678 7
163.103554 8
141.103679 9
134.369518 10
127.187282 11
168.882778 12
163.335359 13
148.048650 14
153.521045 15
151.830649 16
159.662557 17
164.249424 18
161.356586 19
163.669357 20
173.721630 21
147.492538 22
138.682819 23
147.803908 24
153.973646 25
148.048578 26
144.502602 27
150.838532 28
138.346847 29
151.114751 30
165.969281 31
155.033506 32
149.857364 33
152.006379 34
159.459660 35
155.406632 36
146.949750 37
167.436561 38
151.138023 39
160.061920 40
131.719062 41
155.223280 42
151.140174 43
157.367614 44
147.245021 45
137.705120 46
155.221357 47
161.231739 48
158.830861 49
146.597784 50
153.761728 51
153.188051 52
150.535574 53
138.165208 54
154.989561 55
145.510444 56
133.852234 57
161.467704 58
158.438907 59
153.929094 60
154.300861 61
152.513800 62
152.621226 63
158.391665 64
141.552813 65
154.984867 66
145.364240 67
160.978361 68
135.792572 69
158.701794 70
152.263702 71
138.843411 72
131.651278 73
146.746717 74
161.618390 75
145.217962 76
152.058028 77
145.759215 78
158.022251 79
149.624847 80
155.223145 81
158.792799 82
152.691989 83
138.669459 84
150.647418 85
157.451266 86
157.976398 87
163.607267 88
133.476713 89
141.468217 90
171.372924 91
152.174728 92
139.286024 93
165.083174 94
143.564349 95
164.582712 96
141.592205 97
129.906052 98
152.622726 99
149.214994 100
