#data counter step time
100 1 453 10.0
100 2 463 10.0
100 3 478 10.0
75 4 485 10.0
50 5 491 10.0
100 6 496 10.0
500 7 519 11.0
150 8 529 11.0
150 9 531 11.0
75 10 538 11.0
100 11 539 11.0
50 12 580 12.0
50 13 583 12.0
100 14 584 12.0
50 15 587 12.0
50 16 625 13.0
75 17 626 13.0
150 18 658 14.0
100 19 665 14.0
75 20 668 14.0
50 21 682 14.0
100 22 683 14.0
500 23 691 14.0
500 24 744 15.0
100 25 747 15.0
100 26 784 16.0
75 27 788 16.0
150 28 795 16.0
100 29 804 16.0
75 30 825 17.0
100 31 836 17.0
75 32 859 18.0
150 33 864 18.0
50 34 869 18.0
500 35 888 18.0
150 36 889 18.0
75 37 895 18.0
500 38 899 18.0
500 39 900 18.0
75 40 908 18.0
