#data counter step time
100 1 459 10.0
500 2 461 10.0
100 3 462 10.0
50 4 472 10.0
100 5 474 10.0
100 6 479 10.0
100 7 502 11.0
500 8 519 11.0
500 9 520 11.0
50 10 530 11.0
50 11 531 11.0
50 12 558 12.0
50 13 561 12.0
100 14 581 12.0
100 15 614 13.0
100 16 615 13.0
75 17 618 13.0
50 18 619 13.0
75 19 664 14.0
75 20 668 14.0
100 21 677 14.0
75 22 712 15.0
75 23 754 16.0
500 24 757 16.0
75 25 758 16.0
150 26 759 16.0
150 27 785 17.0
150 28 802 17.0
500 29 809 17.0
100 30 834 18.0
100 31 842 18.0
75 32 861 18.0
150 33 862 18.0
75 34 864 18.0
100 35 874 18.0
500 36 900 19.0
75 37 920 19.0
500 38 1043 22.0
