#data counter step time
75 1 470 10.0
500 2 480 10.0
500 3 483 10.0
500 4 490 10.0
500 5 499 10.0
100 6 502 10.0
100 7 535 11.0
500 8 539 11.0
150 9 548 11.0
500 10 579 12.0
500 11 580 12.0
150 12 585 12.0
75 13 588 12.0
50 14 596 12.0
100 15 597 12.0
150 16 612 13.0
75 17 630 13.0
100 18 642 13.0
75 19 664 14.0
100 20 677 14.0
150 21 681 14.0
500 22 684 14.0
150 23 696 14.0
100 24 706 14.0
100 25 716 15.0
75 26 742 15.0
500 27 754 15.0
100 28 755 15.0
100 29 768 16.0
50 30 782 16.0
50 31 784 16.0
100 32 800 16.0
100 33 801 16.0
500 34 877 18.0
75 35 893 18.0
150 36 901 18.0
500 37 911 19.0
150 38 1012 20.0
