#data counter
3950 1
2575 2
3825 3
3875 4
5050 5
4275 6
8325 7
6950 8
2750 9
5025 10
3825 11
2700 12
5075 13
3425 14
6125 15
4375 16
4625 17
4775 18
4150 19
5775 20
3450 21
4325 22
5575 23
3300 24
3500 25
4000 26
5675 27
5550 28
2925 29
3025 30
5750 31
4325 32
4050 33
2550 34
4625 35
3275 36
4825 37
3450 38
4100 39
3925 40
4875 41
5475 42
4000 43
3925 44
5100 45
6875 46
3400 47
3375 48
5000 49
3825 50
2550 51
4250 52
6400 53
3325 54
4975 55
6025 56
5350 57
4325 58
5750 59
4750 60
4475 61
3875 62
3775 63
4325 64
3800 65
4325 66
3525 67
3750 68
4775 69
3325 70
3475 71
3475 72
4675 73
3850 74
4675 75
6225 76
2700 77
4475 78
4125 79
3025 80
5050 81
3750 82
2225 83
5625 84
3075 85
7050 86
2200 87
3975 88
4225 89
4150 90
3700 91
4225 92
3750 93
3475 94
4750 95
4350 96
3500 97
3650 98
2875 99
4100 100
