#data counter
164.583333 1
122.619048 2
131.896552 3
138.392857 4
168.333333 5
133.593750 6
244.852941 7
198.571429 8
137.500000 9
167.500000 10
153.000000 11
108.000000 12
163.709677 13
142.708333 14
204.166667 15
150.862069 16
165.178571 17
176.851852 18
138.333333 19
192.500000 20
143.750000 21
154.464286 22
214.423077 23
165.000000 24
175.000000 25
137.931034 26
195.689655 27
179.032258 28
127.173913 29
168.055556 30
198.275862 31
160.185185 32
144.642857 33
134.210526 34
185.000000 35
121.296296 36
185.576923 37
143.750000 38
178.260870 39
170.652174 40
162.500000 41
161.029412 42
153.846154 43
112.142857 44
182.142857 45
202.205882 46
141.666667 47
112.500000 48
200.000000 49
182.142857 50
170.000000 51
170.000000 52
182.857143 53
158.333333 54
216.304348 55
251.041667 56
205.769231 57
154.464286 58
185.483871 59
169.642857 60
154.310345 61
161.458333 62
171.590909 63
166.346154 64
140.740741 65
149.137931 66
160.227273 67
150.000000 68
149.218750 69
151.136364 70
144.791667 71
124.107143 72
166.964286 73
167.391304 74
173.148148 75
222.321429 76
122.727273 77
149.166667 78
152.777778 79
104.310345 80
180.357143 81
138.888889 82
111.250000 83
193.965517 84
146.428571 85
243.103448 86
91.666667 87
128.225806 88
156.481481 89
159.615385 90
205.555556 91
183.695652 92
170.454545 93
133.653846 94
226.190476 95
207.142857 96
184.210526 97
130.357143 98
136.904762 99
157.692308 100
