#data counter
24506.340580 1
16744.047619 2
17584.667488 3
23355.654762 4
29307.471264 5
14903.603831 6
37643.159537 7
33233.193277 8
16480.263158 9
29058.189655 10
24495.833333 11
7485.416667 12
23159.946237 13
19971.693841 14
39227.729885 15
21226.908867 16
26404.596561 17
25381.054131 18
21497.126437 19
30739.224138 20
19959.239130 21
27548.776455 22
31958.653846 23
29960.526316 24
28486.842105 25
16991.995074 26
31163.793103 27
26670.698925 28
15222.332016 29
24029.820261 30
36559.421182 31
22079.772080 32
17238.756614 33
17375.730994 34
26718.750000 35
12726.139601 36
25458.653846 37
19850.543478 38
30983.201581 39
32196.146245 40
23997.844828 41
26105.726381 42
23484.615385 43
10565.126050 44
29623.015873 45
33763.926025 46
20307.971014 47
6627.155172 48
30364.583333 49
25821.428571 50
29482.142857 51
29270.833333 52
31498.949580 53
21833.333333 54
37875.494071 55
39373.867754 56
34365.384615 57
21206.183862 58
30615.591398 59
25479.497354 60
20895.935961 61
24618.432971 62
25969.967532 63
28197.115385 64
17939.814815 65
21316.194581 66
20098.755411 67
18229.166667 68
19213.079637 69
21099.837662 70
20107.563406 71
12661.210317 72
25882.109788 73
25081.521739 74
26054.131054 75
38626.818783 76
15768.398268 77
20494.971264 78
22516.025641 79
6878.078818 80
29785.052910 81
18237.179487 82
9702.302632 83
31457.820197 84
15267.857143 85
42316.810345 86
742.753623 87
15864.247312 88
22288.105413 89
22903.846154 90
36364.379085 91
29352.766798 92
26287.878788 93
12947.115385 94
40092.261905 95
36258.928571 96
29111.842105 97
11822.089947 98
15976.190476 99
22888.461538 100
