#data counter
9 1
6 2
14 3
11 4
13 5
16 6
12 7
15 8
13 9
11 10
14 11
10 12
8 13
11 14
12 15
14 16
13 17
11 18
19 19
9 20
17 21
11 22
14 23
15 24
11 25
14 26
11 27
18 28
16 29
12 30
13 31
10 32
12 33
20 34
10 35
10 36
16 37
17 38
15 39
13 40
12 41
11 42
12 43
10 44
8 45
13 46
14 47
13 48
7 49
15 50
21 51
11 52
14 53
7 54
11 55
13 56
17 57
14 58
10 59
14 60
13 61
15 62
14 63
12 64
10 65
17 66
17 67
13 68
10 69
16 70
14 71
14 72
13 73
13 74
17 75
7 76
10 77
18 78
12 79
15 80
14 81
18 82
16 83
10 84
9 85
15 86
12 87
11 88
8 89
10 90
15 91
16 92
9 93
11 94
14 95
13 96
16 97
14 98
19 99
15 100
