#data counter
26550 1
29325 2
26650 3
26200 4
24975 5
24175 6
23050 7
26600 8
27750 9
26550 10
23525 11
25075 12
27700 13
26050 14
23200 15
24950 16
27925 17
26225 18
25950 19
26900 20
25725 21
28500 22
24750 23
26750 24
28050 25
27825 26
25775 27
21775 28
25000 29
29275 30
26200 31
26800 32
27550 33
28125 34
28850 35
28475 36
27875 37
29475 38
25700 39
27075 40
31450 41
24250 42
26000 43
21975 44
26075 45
24425 46
24450 47
26950 48
27275 49
29975 50
24600 51
24675 52
29025 53
29400 54
28025 55
27500 56
25725 57
26675 58
25800 59
22275 60
28525 61
28325 62
25175 63
27875 64
29750 65
23400 66
23825 67
29650 68
26700 69
26075 70
27700 71
25675 72
23425 73
24625 74
26250 75
27200 76
25750 77
22125 78
24100 79
27200 80
22625 81
26575 82
25400 83
26300 84
27800 85
21675 86
24875 87
29150 88
26575 89
23625 90
23375 91
26925 92
27325 93
25050 94
28600 95
25375 96
25450 97
27600 98
21825 99
25225 100
