#data counter
17621.527778 1
1000.000000 2
1126.373626 3
43670.454545 4
39415.064103 5
10247.395833 6
24640.151515 7
21755.952381 8
14334.935897 9
35784.090909 10
25333.104396 11
39173.611111 12
1238.839286 13
1284.090909 14
35847.537879 15
24299.450549 16
13733.974359 17
28011.363636 18
34963.450292 19
35000.000000 20
31760.110294 21
14511.363636 22
12390.109890 23
34809.523810 24
14875.000000 25
1291.208791 26
26500.000000 27
1364.379085 28
19656.250000 29
15435.606061 30
33870.192308 31
29506.944444 32
33522.727273 33
28899.671053 34
18472.222222 35
40979.166667 36
45559.895833 37
17931.985294 38
41678.571429 39
37083.333333 40
14185.606061 41
25602.272727 42
26946.022727 43
32527.777778 44
491.071429 45
24671.474359 46
30539.148352 47
31786.858974 48
25089.285714 49
12541.666667 50
27181.547619 51
49102.272727 52
1620.879121 53
1666.666667 54
44011.363636 55
32564.102564 56
39604.779412 57
43423.763736 58
16534.722222 59
1620.879121 60
35208.333333 61
32023.809524 62
37637.362637 63
14370.265152 64
30138.888889 65
1268.382353 66
19292.279412 67
33870.192308 68
284.722222 69
35414.062500 70
32421.016484 71
12980.769231 72
23189.102564 73
20641.025641 74
27182.904412 75
41964.285714 76
44555.555556 77
34722.222222 78
35719.696970 79
20791.666667 80
22640.796703 81
28270.016340 82
20322.916667 83
28222.222222 84
19548.611111 85
39750.000000 86
25037.878788 87
45511.363636 88
37488.839286 89
18118.055556 90
29464.285714 91
27539.062500 92
33090.277778 93
15920.454545 94
40923.763736 95
37235.576923 96
33875.000000 97
13245.192308 98
31637.426901 99
11863.095238 100
