#data counter step time
100 1 492 10.0
100 2 499 10.0
150 3 516 10.0
500 4 517 10.0
500 5 518 10.0
75 6 548 11.0
100 7 555 11.0
100 8 557 11.0
500 9 560 11.0
100 10 581 12.0
100 11 597 12.0
75 12 603 12.0
500 13 608 12.0
100 14 610 12.0
50 15 613 12.0
150 16 623 12.0
100 17 657 13.0
100 18 662 13.0
100 19 704 14.0
100 20 707 14.0
500 21 720 14.0
500 22 724 14.0
100 23 725 14.0
50 24 730 14.0
500 25 744 15.0
100 26 749 15.0
500 27 759 15.0
75 28 791 15.0
50 29 854 17.0
150 30 909 17.0
75 31 940 18.0
75 32 1011 19.0
