#data counter step time
50 1 1351 54.0
75 2 1679 83.0
500 3 1699 84.0
75 4 1722 85.0
100 5 1748 86.0
75 6 1860 94.0
50 7 1963 99.0
100 8 2045 106.0
50 9 2101 110.0
500 10 2109 110.0
100 11 2122 111.0
100 12 2163 114.0
150 13 2189 115.0
100 14 2270 119.0
500 15 2289 120.0
100 16 2320 124.0
500 17 2326 124.0
150 18 2327 124.0
100 19 2345 126.0
150 20 2348 126.0
500 21 2352 126.0
75 22 2364 127.0
50 23 2392 130.0
150 24 2411 131.0
150 25 2419 131.0
100 26 2439 132.0
150 27 2469 134.0
100 28 2470 134.0
100 29 2476 134.0
150 30 2480 134.0
100 31 2505 136.0
50 32 2531 138.0
500 33 2532 138.0
75 34 2558 139.0
100 35 2605 142.0
100 36 2617 143.0
100 37 2656 144.0
50 38 2672 146.0
50 39 2684 148.0
500 40 2701 149.0
100 41 2707 150.0
500 42 2710 150.0
50 43 2711 150.0
100 44 2736 152.0
75 45 2737 152.0
50 46 2746 153.0
500 47 2774 155.0
50 48 2786 156.0
100 49 2799 157.0
100 50 2815 159.0
75 51 2830 160.0
100 52 2838 162.0
100 53 2848 163.0
100 54 2853 163.0
75 55 2860 164.0
100 56 2865 164.0
150 57 2869 165.0
50 58 2882 166.0
50 59 2889 167.0
100 60 2890 167.0
100 61 2911 169.0
150 62 2932 170.0
500 63 2937 171.0
100 64 2944 172.0
50 65 2951 172.0
100 66 2957 173.0
500 67 2958 173.0
75 68 2964 173.0
150 69 2966 173.0
50 70 2968 174.0
100 71 2972 174.0
500 72 3001 176.0
50 73 3007 176.0
100 74 3015 177.0
150 75 3035 178.0
75 76 3043 179.0
500 77 3053 180.0
100 78 3075 181.0
75 79 3080 182.0
75 80 3096 183.0
75 81 3106 183.0
100 82 3110 183.0
150 83 3115 184.0
50 84 3124 184.0
100 85 3131 185.0
100 86 3145 186.0
100 87 3146 186.0
100 88 3147 186.0
50 89 3176 188.0
500 90 3197 189.0
100 91 3208 190.0
100 92 3284 195.0
150 93 3287 195.0
100 94 3302 196.0
100 95 3314 197.0
100 96 3315 197.0
75 97 3333 198.0
150 98 3363 200.0
75 99 3365 200.0
50 100 3404 205.0
150 101 3406 206.0
50 102 3411 207.0
150 103 3433 211.0
150 104 3441 212.0
150 105 3447 213.0
50 106 3457 215.0
50 107 3464 216.0
100 108 3469 218.0
75 109 3471 218.0
100 110 3476 219.0
75 111 3489 222.0
75 112 3492 223.0
75 113 3494 223.0
500 114 3505 225.0
500 115 3524 229.0
100 116 3527 230.0
100 117 3534 231.0
500 118 3542 233.0
75 119 3544 233.0
50 120 3546 233.0
100 121 3564 238.0
100 122 3567 239.0
75 123 3578 243.0
100 124 3579 243.0
500 125 3593 247.0
500 126 3596 248.0
100 127 3605 251.0
100 128 3610 252.0
500 129 3613 254.0
50 130 3614 254.0
50 131 3620 256.0
100 132 3635 259.0
100 133 3638 259.0
50 134 3642 260.0
500 135 3650 267.0
50 136 3658 269.0
75 137 3661 269.0
100 138 3678 278.0
50 139 3680 279.0
100 140 3682 280.0
150 141 3694 284.0
150 142 3696 287.0
50 143 3726 310.0
150 144 3752 324.0
100 145 3759 331.0
150 146 3761 332.0
150 147 3772 337.0
50 148 3782 340.0
100 149 3786 347.0
500 150 3794 357.0
100 151 3801 360.0
150 152 3813 372.0
500 153 3819 375.0
500 154 3820 376.0
100 155 3825 385.0
150 156 3862 534.0
100 157 3869 580.0
