#data counter
146.621622 1
164.583333 2
153.906250 3
102.777778 4
146.875000 5
138.194444 6
197.916667 7
155.921053 8
169.594595 9
201.351351 10
183.088235 11
161.805556 12
137.142857 13
146.153846 14
138.157895 15
202.857143 16
176.388889 17
159.210526 18
143.939394 19
162.195122 20
151.875000 21
143.939394 22
157.857143 23
161.206897 24
175.757576 25
205.000000 26
122.500000 27
213.750000 28
119.444444 29
125.000000 30
151.351351 31
130.487805 32
161.428571 33
168.478261 34
138.068182 35
173.170732 36
182.638889 37
156.410256 38
188.392857 39
117.741935 40
161.029412 41
129.687500 42
165.340909 43
178.289474 44
139.864865 45
142.857143 46
195.312500 47
130.405405 48
202.142857 49
180.978261 50
215.972222 51
197.727273 52
171.212121 53
148.026316 54
181.034483 55
196.052632 56
165.833333 57
165.972222 58
151.923077 59
154.255319 60
167.361111 61
130.208333 62
163.414634 63
175.000000 64
183.536585 65
163.513514 66
145.945946 67
117.763158 68
205.303030 69
161.666667 70
156.666667 71
157.432432 72
186.250000 73
164.285714 74
129.375000 75
177.222222 76
191.489362 77
126.785714 78
172.857143 79
127.419355 80
175.000000 81
178.289474 82
135.465116 83
192.045455 84
162.500000 85
165.540541 86
138.125000 87
183.552632 88
181.428571 89
195.731707 90
126.829268 91
156.410256 92
164.393939 93
199.358974 94
171.428571 95
209.375000 96
144.444444 97
125.000000 98
216.911765 99
133.108108 100
