#data counter
37 1
36 2
32 3
27 4
32 5
36 6
36 7
38 8
37 9
37 10
34 11
36 12
35 13
39 14
38 15
35 16
36 17
38 18
33 19
41 20
40 21
33 22
35 23
29 24
33 25
40 26
40 27
40 28
36 29
34 30
37 31
41 32
35 33
46 34
44 35
41 36
36 37
39 38
28 39
31 40
34 41
32 42
44 43
38 44
37 45
42 46
32 47
37 48
35 49
46 50
36 51
33 52
33 53
38 54
29 55
38 56
30 57
36 58
39 59
47 60
36 61
48 62
41 63
31 64
41 65
37 66
37 67
38 68
33 69
30 70
45 71
37 72
40 73
42 74
40 75
45 76
47 77
28 78
35 79
31 80
34 81
38 82
43 83
44 84
42 85
37 86
40 87
38 88
35 89
41 90
41 91
39 92
33 93
39 94
28 95
48 96
36 97
48 98
34 99
37 100
