#data counter
150.000000 1
161.783439 2
167.356688 3
153.662420 4
163.364780 5
171.476510 6
152.941176 7
160.806452 8
145.198675 9
182.770270 10
156.000000 11
160.161290 12
147.133758 13
174.333333 14
166.225166 15
168.387097 16
175.000000 17
136.655405 18
181.743421 19
165.686275 20
168.288591 21
166.719745 22
151.845638 23
147.712418 24
160.062893 25
157.000000 26
165.000000 27
182.312925 28
167.333333 29
189.516129 30
174.044586 31
152.054795 32
155.322581 33
164.568345 34
156.250000 35
149.300699 36
155.519481 37
143.344156 38
157.643312 39
156.687898 40
169.934641 41
167.857143 42
191.541353 43
144.516129 44
158.169935 45
159.310345 46
162.101911 47
153.476821 48
173.848684 49
152.321429 50
182.166667 51
147.756410 52
153.064516 53
182.432432 54
173.636364 55
177.533784 56
155.000000 57
172.419355 58
169.333333 59
162.676056 60
170.394737 61
170.000000 62
142.758621 63
172.626582 64
165.582192 65
163.590604 66
156.493506 67
163.833333 68
143.019481 69
170.129870 70
183.561644 71
177.241379 72
179.898649 73
174.149660 74
161.754967 75
176.551724 76
144.542254 77
162.903226 78
176.342282 79
175.162338 80
171.568627 81
166.225166 82
162.056738 83
158.333333 84
164.482759 85
169.444444 86
159.833333 87
156.802721 88
151.143791 89
174.155405 90
168.150685 91
166.267123 92
153.086420 93
143.793103 94
152.096774 95
183.633094 96
177.833333 97
179.963235 98
151.633987 99
159.417808 100
