#data counter step time
50 1 428 10.0
100 2 439 10.0
50 3 449 10.0
100 4 484 11.0
100 5 489 11.0
100 6 493 11.0
500 7 495 11.0
75 8 516 12.0
50 9 531 12.0
100 10 534 12.0
75 11 536 12.0
150 12 547 12.0
75 13 579 13.0
500 14 582 13.0
75 15 586 13.0
150 16 595 13.0
100 17 623 14.0
100 18 624 14.0
100 19 631 14.0
150 20 634 14.0
100 21 636 14.0
500 22 685 15.0
100 23 687 15.0
500 24 689 15.0
100 25 712 16.0
500 26 713 16.0
75 27 716 16.0
50 28 720 16.0
500 29 729 16.0
150 30 750 17.0
500 31 764 17.0
50 32 769 17.0
150 33 806 18.0
100 34 811 18.0
500 35 838 19.0
150 36 845 19.0
50 37 931 21.0
150 38 933 21.0
100 39 944 21.0
100 40 975 22.0
50 41 979 22.0
150 42 1024 23.0
