#data counter step time
500 1 1677 77.0
100 2 1719 80.0
100 3 1763 83.0
150 4 1769 83.0
100 5 1860 89.0
100 6 1863 89.0
50 7 1979 96.0
100 8 1982 97.0
150 9 2094 104.0
150 10 2165 109.0
500 11 2176 109.0
75 12 2177 109.0
150 13 2186 110.0
50 14 2235 113.0
100 15 2294 115.0
100 16 2301 115.0
50 17 2402 121.0
100 18 2408 121.0
75 19 2434 123.0
150 20 2447 124.0
500 21 2449 124.0
50 22 2474 128.0
150 23 2505 130.0
75 24 2522 131.0
100 25 2523 131.0
50 26 2524 131.0
75 27 2561 133.0
100 28 2579 134.0
100 29 2587 134.0
500 30 2607 136.0
75 31 2626 137.0
500 32 2637 138.0
150 33 2657 139.0
150 34 2658 139.0
100 35 2659 139.0
50 36 2674 141.0
75 37 2676 141.0
150 38 2678 141.0
150 39 2690 142.0
100 40 2695 143.0
150 41 2707 144.0
100 42 2711 144.0
150 43 2741 146.0
500 44 2753 147.0
100 45 2759 147.0
500 46 2767 147.0
100 47 2768 147.0
150 48 2789 148.0
75 49 2816 150.0
50 50 2823 151.0
50 51 2830 151.0
500 52 2831 151.0
500 53 2832 151.0
50 54 2833 151.0
100 55 2836 151.0
150 56 2857 153.0
50 57 2873 155.0
100 58 2876 155.0
100 59 2886 157.0
100 60 2897 158.0
50 61 2900 158.0
100 62 2911 160.0
100 63 2923 160.0
50 64 2926 161.0
75 65 2928 161.0
50 66 2930 161.0
500 67 2944 162.0
150 68 2975 164.0
150 69 2986 165.0
150 70 2987 165.0
500 71 2988 165.0
100 72 2992 165.0
75 73 3010 166.0
75 74 3011 166.0
100 75 3030 167.0
150 76 3035 167.0
500 77 3040 167.0
75 78 3061 169.0
150 79 3064 169.0
150 80 3097 173.0
50 81 3098 173.0
50 82 3100 173.0
500 83 3105 174.0
75 84 3113 175.0
75 85 3133 177.0
100 86 3143 178.0
150 87 3155 180.0
100 88 3158 180.0
50 89 3199 183.0
100 90 3201 183.0
100 91 3226 185.0
100 92 3272 188.0
150 93 3311 191.0
500 94 3318 192.0
500 95 3330 193.0
150 96 3336 193.0
100 97 3339 193.0
50 98 3345 193.0
150 99 3361 194.0
500 100 3362 194.0
150 101 3367 194.0
100 102 3374 194.0
500 103 3393 195.0
50 104 3411 196.0
75 105 3429 197.0
100 106 3483 200.0
100 107 3498 201.0
500 108 3508 203.0
100 109 3518 205.0
500 110 3525 206.0
150 111 3526 206.0
100 112 3528 207.0
100 113 3541 211.0
100 114 3549 212.0
100 115 3557 212.0
50 116 3563 213.0
100 117 3570 214.0
75 118 3585 217.0
100 119 3588 217.0
500 120 3607 222.0
100 121 3614 224.0
100 122 3617 224.0
50 123 3621 225.0
75 124 3625 226.0
100 125 3631 226.0
50 126 3633 227.0
100 127 3644 229.0
100 128 3648 230.0
100 129 3668 236.0
100 130 3670 237.0
50 131 3676 238.0
150 132 3679 239.0
150 133 3681 239.0
150 134 3693 241.0
100 135 3707 245.0
500 136 3714 248.0
100 137 3715 248.0
500 138 3720 249.0
500 139 3724 250.0
100 140 3728 251.0
500 141 3748 262.0
500 142 3751 262.0
50 143 3767 268.0
50 144 3773 270.0
50 145 3785 274.0
100 146 3790 276.0
500 147 3793 278.0
75 148 3798 282.0
100 149 3801 284.0
50 150 3806 288.0
50 151 3819 298.0
75 152 3837 315.0
75 153 3848 330.0
150 154 3852 335.0
50 155 3865 342.0
100 156 3866 343.0
500 157 3885 379.0
100 158 3905 397.0
100 159 3908 407.0
50 160 3918 424.0
100 161 3920 427.0
75 162 3926 541.0
