#data counter step time
100 1 1532 62.0
75 2 1862 80.0
100 3 1911 82.0
500 4 1970 85.0
100 5 2012 88.0
75 6 2022 89.0
75 7 2122 96.0
100 8 2135 97.0
50 9 2137 97.0
150 10 2189 100.0
150 11 2212 101.0
150 12 2217 101.0
75 13 2262 103.0
50 14 2344 109.0
100 15 2373 112.0
150 16 2395 113.0
50 17 2400 114.0
50 18 2421 115.0
100 19 2425 115.0
500 20 2440 116.0
75 21 2549 121.0
75 22 2551 121.0
75 23 2603 124.0
75 24 2633 125.0
100 25 2638 125.0
50 26 2655 126.0
50 27 2659 126.0
150 28 2666 127.0
50 29 2668 127.0
75 30 2683 128.0
100 31 2685 128.0
100 32 2687 128.0
100 33 2688 128.0
50 34 2692 128.0
50 35 2722 130.0
500 36 2725 130.0
50 37 2734 130.0
100 38 2756 132.0
500 39 2764 132.0
100 40 2769 132.0
150 41 2783 134.0
100 42 2786 134.0
150 43 2801 135.0
100 44 2813 136.0
100 45 2836 138.0
100 46 2837 138.0
100 47 2863 140.0
50 48 2875 141.0
75 49 2878 141.0
50 50 2881 141.0
100 51 2902 142.0
50 52 2961 148.0
150 53 2973 150.0
75 54 2995 151.0
100 55 3025 153.0
150 56 3057 157.0
75 57 3068 158.0
50 58 3072 158.0
150 59 3074 158.0
100 60 3091 159.0
100 61 3101 160.0
100 62 3103 160.0
150 63 3122 161.0
75 64 3147 164.0
150 65 3151 165.0
500 66 3168 166.0
150 67 3182 168.0
100 68 3203 170.0
50 69 3208 171.0
100 70 3233 173.0
100 71 3234 173.0
50 72 3238 173.0
500 73 3252 174.0
50 74 3254 174.0
75 75 3260 174.0
75 76 3266 175.0
75 77 3278 176.0
75 78 3303 178.0
150 79 3304 178.0
75 80 3313 179.0
100 81 3316 179.0
500 82 3318 180.0
100 83 3325 180.0
150 84 3330 180.0
100 85 3350 181.0
50 86 3362 182.0
100 87 3363 182.0
150 88 3367 182.0
75 89 3388 183.0
75 90 3403 183.0
50 91 3407 183.0
500 92 3454 185.0
100 93 3478 186.0
100 94 3479 186.0
75 95 3571 190.0
150 96 3599 192.0
150 97 3632 193.0
100 98 3680 195.0
500 99 3682 195.0
150 100 3693 196.0
150 101 3696 196.0
100 102 3719 201.0
50 103 3730 203.0
50 104 3731 203.0
150 105 3741 205.0
100 106 3744 205.0
100 107 3747 206.0
100 108 3748 206.0
500 109 3759 207.0
50 110 3763 208.0
50 111 3764 208.0
100 112 3767 208.0
50 113 3772 209.0
100 114 3777 209.0
100 115 3791 211.0
150 116 3792 211.0
100 117 3809 213.0
100 118 3812 213.0
100 119 3817 214.0
100 120 3823 215.0
75 121 3829 216.0
150 122 3840 218.0
150 123 3845 219.0
50 124 3847 219.0
500 125 3856 221.0
75 126 3858 221.0
100 127 3861 222.0
75 128 3866 223.0
500 129 3868 223.0
100 130 3873 224.0
75 131 3874 224.0
50 132 3879 225.0
100 133 3889 228.0
150 134 3890 228.0
500 135 3892 228.0
500 136 3900 231.0
150 137 3902 233.0
100 138 3907 234.0
500 139 3910 235.0
50 140 3915 236.0
100 141 3923 237.0
100 142 3938 239.0
50 143 3943 241.0
75 144 3950 242.0
50 145 3969 249.0
150 146 3972 249.0
500 147 3974 250.0
150 148 3984 252.0
75 149 3987 253.0
100 150 3989 254.0
50 151 3995 255.0
100 152 4003 261.0
150 153 4007 262.0
100 154 4019 265.0
50 155 4028 272.0
100 156 4040 277.0
50 157 4048 281.0
100 158 4058 287.0
150 159 4063 289.0
50 160 4066 290.0
100 161 4071 292.0
150 162 4077 302.0
500 163 4083 307.0
100 164 4086 311.0
100 165 4094 317.0
500 166 4102 321.0
100 167 4108 323.0
100 168 4119 341.0
150 169 4125 349.0
50 170 4150 387.0
50 171 4152 414.0
75 172 4154 415.0
100 173 4164 451.0
100 174 4170 577.0
