#data counter
50 1
50 2
75 3
50 4
100 5
50 6
50 7
75 8
50 9
50 10
50 11
50 12
50 13
75 14
50 15
100 16
100 17
50 18
50 19
50 20
75 21
50 22
100 23
50 24
50 25
75 26
75 27
50 28
75 29
75 30
75 31
50 32
50 33
50 34
50 35
50 36
50 37
50 38
100 39
75 40
100 41
50 42
50 43
100 44
50 45
75 46
50 47
50 48
50 49
50 50
50 51
50 52
50 53
50 54
50 55
50 56
50 57
75 58
75 59
50 60
50 61
50 62
75 63
50 64
50 65
75 66
75 67
50 68
50 69
50 70
50 71
50 72
50 73
50 74
75 75
50 76
50 77
100 78
50 79
50 80
50 81
50 82
50 83
50 84
50 85
50 86
50 87
50 88
50 89
50 90
50 91
50 92
50 93
50 94
50 95
75 96
50 97
50 98
50 99
50 100
