#data counter
11 1
19 2
16 3
15 4
17 5
18 6
17 7
11 8
19 9
14 10
10 11
11 12
16 13
16 14
17 15
21 16
11 17
11 18
14 19
21 20
17 21
14 22
10 23
17 24
12 25
14 26
17 27
25 28
11 29
15 30
16 31
11 32
16 33
15 34
9 35
16 36
14 37
11 38
8 39
15 40
10 41
13 42
13 43
8 44
11 45
9 46
15 47
15 48
12 49
12 50
14 51
12 52
12 53
15 54
15 55
15 56
15 57
12 58
19 59
14 60
13 61
10 62
11 63
16 64
12 65
22 66
15 67
12 68
9 69
16 70
16 71
13 72
12 73
14 74
14 75
17 76
13 77
20 78
19 79
12 80
11 81
11 82
15 83
16 84
11 85
20 86
10 87
18 88
13 89
18 90
17 91
16 92
11 93
3 94
9 95
12 96
9 97
12 98
15 99
16 100
