#data counter
1500 1
2125 2
3000 3
4175 4
3325 5
2475 6
2650 7
1650 8
3775 9
2850 10
2225 11
1800 12
2925 13
2650 14
1825 15
4900 16
2650 17
1900 18
2500 19
1800 20
3225 21
2175 22
1675 23
3300 24
1975 25
1625 26
2800 27
2875 28
1950 29
2175 30
2400 31
1075 32
3350 33
3050 34
2050 35
2450 36
2150 37
1500 38
1200 39
2725 40
2150 41
2050 42
2300 43
1300 44
1950 45
1200 46
2600 47
2725 48
2025 49
1700 50
2050 51
1600 52
1875 53
2400 54
2550 55
2225 56
2925 57
1775 58
3200 59
2125 60
2500 61
2200 62
1900 63
1975 64
2275 65
3300 66
2075 67
1500 68
1250 69
1750 70
2475 71
3325 72
1125 73
3850 74
1950 75
2950 76
1050 77
2625 78
4300 79
2900 80
1875 81
2650 82
2650 83
2075 84
1950 85
3200 86
2525 87
3725 88
1600 89
3225 90
2100 91
4025 92
2200 93
700 94
1125 95
1900 96
1600 97
2850 98
2550 99
2350 100
