#data counter
183 1
175 2
178 3
169 4
182 5
175 6
175 7
183 8
174 9
178 10
178 11
184 12
180 13
178 14
174 15
176 16
183 17
180 18
176 19
173 20
179 21
178 22
186 23
172 24
178 25
181 26
176 27
170 28
185 29
179 30
180 31
186 32
171 33
176 34
185 35
175 36
178 37
178 38
187 39
183 40
186 41
181 42
177 43
188 44
179 45
186 46
173 47
180 48
183 49
185 50
180 51
182 52
177 53
182 54
179 55
178 56
181 57
180 58
174 59
176 60
178 61
180 62
181 63
174 64
181 65
168 66
179 67
181 68
185 69
179 70
175 71
183 72
177 73
178 74
178 75
175 76
179 77
177 78
175 79
182 80
184 81
182 82
174 83
170 84
180 85
172 86
185 87
177 88
182 89
176 90
175 91
178 92
183 93
191 94
184 95
182 96
181 97
176 98
176 99
174 100
