#data counter
150.223267 1
146.694280 2
138.091077 3
154.874226 4
154.321280 5
152.688415 6
160.183854 7
138.254788 8
147.297821 9
148.433653 10
160.625533 11
142.836750 12
153.412646 13
166.146509 14
157.466487 15
171.331446 16
160.296818 17
162.422927 18
155.057004 19
143.646092 20
136.664932 21
165.763518 22
149.623668 23
167.909736 24
165.006891 25
159.577476 26
148.579584 27
162.148439 28
161.617985 29
156.289329 30
158.220520 31
175.737951 32
152.212075 33
137.295228 34
168.402365 35
166.414053 36
169.675964 37
133.865083 38
161.247428 39
164.727087 40
136.884471 41
137.105089 42
162.236190 43
157.557633 44
151.454719 45
150.046491 46
168.787477 47
161.731579 48
150.362859 49
139.877428 50
143.115537 51
148.081412 52
173.265304 53
157.614459 54
154.732913 55
154.222362 56
158.406133 57
154.370619 58
153.283336 59
165.144503 60
164.441359 61
149.061048 62
160.124597 63
143.271453 64
149.739133 65
144.536142 66
169.811995 67
140.530325 68
160.713994 69
165.480974 70
158.217311 71
162.418307 72
157.599272 73
163.461350 74
147.038857 75
161.265139 76
153.460977 77
164.829491 78
149.980568 79
152.501566 80
150.623358 81
157.538604 82
150.958667 83
157.326927 84
151.862212 85
138.518001 86
157.296933 87
135.619761 88
142.382748 89
160.427025 90
152.993931 91
160.992222 92
143.889376 93
159.541206 94
146.360120 95
155.880133 96
150.725048 97
140.442179 98
141.145304 99
154.338475 100
