#data counter
22567.029965 1
21519.211823 2
19069.145560 3
23986.025993 4
23815.057525 5
23313.752053 6
25658.866995 7
19114.386297 8
21696.648063 9
22032.549356 10
25800.561798 11
20402.337254 12
23535.439944 13
27604.662604 14
24795.694638 15
29354.464286 16
25695.069957 17
26381.207325 18
24042.674513 19
20634.199825 20
18677.303685 21
27477.543960 22
22387.242081 23
28193.679451 24
27227.274170 25
25464.970841 26
22075.892857 27
26292.116255 28
26120.373090 29
24426.354278 30
25033.732930 31
30883.827376 32
23168.515652 33
18849.979708 34
28359.356639 35
27693.637110 36
28789.932870 37
17919.860503 38
26000.733138 39
27135.013211 40
18737.358326 41
18797.805402 42
26320.581343 43
24824.407640 44
22938.531793 45
22513.949433 46
28489.212260 47
26157.103507 48
22608.989371 49
19565.694771 50
20482.056952 51
21928.104699 52
30020.865434 53
24842.317558 54
23942.274496 55
23784.537072 56
25092.503069 57
23830.287865 58
23495.781011 59
27272.706981 60
27040.960452 61
22219.196151 62
25639.886433 63
20526.709189 64
22421.807858 65
20890.696286 66
28836.113552 67
19748.772253 68
25828.987955 69
27383.952671 70
25032.717570 71
26379.706359 72
24837.530496 73
26719.612931 74
21620.425475 75
26006.444992 76
23550.271483 77
27168.761235 78
22494.170772 79
23256.727734 80
22687.396056 81
24818.411906 82
22788.519035 83
24751.762095 84
23062.131440 85
19187.236502 86
24742.325206 87
18392.719569 88
20272.846973 89
25736.830357 90
23407.142857 91
25918.495683 92
20704.152405 93
25453.396252 94
21421.284747 95
24298.615749 96
22718.040209 97
19724.005682 98
19921.996753 99
23820.364926 100
