#data counter step time
150 1 467 10.0
500 2 473 10.0
150 3 474 10.0
100 4 475 10.0
150 5 485 10.0
50 6 518 11.0
150 7 519 11.0
50 8 525 11.0
50 9 527 11.0
100 10 532 11.0
50 11 569 12.0
100 12 570 12.0
100 13 571 12.0
75 14 578 12.0
100 15 581 12.0
150 16 605 13.0
50 17 614 13.0
100 18 619 13.0
100 19 620 13.0
50 20 653 14.0
100 21 655 14.0
150 22 662 14.0
150 23 697 15.0
150 24 702 15.0
50 25 709 15.0
50 26 711 15.0
150 27 713 15.0
75 28 715 15.0
100 29 744 16.0
50 30 745 16.0
100 31 748 16.0
150 32 789 17.0
100 33 811 17.0
50 34 850 18.0
50 35 885 19.0
50 36 895 19.0
100 37 905 19.0
75 38 955 20.0
500 39 994 21.0
