#data counter step time
100 1 1424 61.0
50 2 1618 79.0
50 3 1672 84.0
150 4 1729 88.0
100 5 1733 88.0
100 6 1761 90.0
50 7 1818 94.0
50 8 1826 95.0
50 9 1852 96.0
150 10 1858 97.0
500 11 1935 102.0
75 12 1956 103.0
100 13 2045 110.0
150 14 2121 114.0
150 15 2135 115.0
50 16 2153 116.0
500 17 2161 117.0
500 18 2177 118.0
50 19 2195 119.0
100 20 2250 123.0
500 21 2311 126.0
500 22 2327 127.0
500 23 2333 128.0
100 24 2340 128.0
500 25 2362 130.0
50 26 2391 132.0
100 27 2406 133.0
100 28 2481 140.0
150 29 2483 140.0
50 30 2522 143.0
75 31 2530 143.0
50 32 2549 144.0
50 33 2561 145.0
500 34 2580 146.0
75 35 2587 147.0
50 36 2593 147.0
75 37 2599 147.0
150 38 2602 147.0
150 39 2610 148.0
100 40 2611 148.0
100 41 2657 152.0
150 42 2665 153.0
50 43 2693 155.0
100 44 2700 156.0
50 45 2701 156.0
100 46 2720 158.0
150 47 2721 158.0
50 48 2727 159.0
50 49 2730 159.0
75 50 2754 161.0
150 51 2755 161.0
75 52 2770 162.0
500 53 2804 163.0
500 54 2847 167.0
100 55 2854 168.0
100 56 2855 168.0
100 57 2868 169.0
100 58 2877 170.0
75 59 2897 172.0
50 60 2901 172.0
100 61 2907 173.0
100 62 2913 174.0
100 63 2918 174.0
75 64 2919 174.0
150 65 2923 175.0
50 66 2930 176.0
100 67 2947 177.0
100 68 2952 178.0
100 69 2981 182.0
150 70 2997 184.0
75 71 3017 186.0
100 72 3029 187.0
500 73 3030 187.0
50 74 3055 189.0
150 75 3058 189.0
75 76 3061 189.0
75 77 3096 192.0
500 78 3105 192.0
150 79 3138 194.0
100 80 3142 194.0
150 81 3150 195.0
50 82 3160 195.0
50 83 3169 196.0
100 84 3173 196.0
50 85 3207 198.0
100 86 3223 199.0
150 87 3247 200.0
100 88 3285 203.0
75 89 3290 203.0
500 90 3295 204.0
500 91 3303 205.0
50 92 3310 206.0
500 93 3314 206.0
50 94 3321 207.0
500 95 3332 208.0
75 96 3338 209.0
150 97 3358 211.0
150 98 3369 213.0
100 99 3406 218.0
75 100 3412 219.0
50 101 3418 222.0
100 102 3419 222.0
100 103 3422 223.0
150 104 3424 223.0
150 105 3430 225.0
100 106 3441 227.0
100 107 3445 227.0
75 108 3457 231.0
500 109 3472 234.0
100 110 3477 235.0
50 111 3485 236.0
500 112 3492 237.0
150 113 3498 238.0
100 114 3499 238.0
75 115 3505 239.0
100 116 3524 246.0
100 117 3525 246.0
75 118 3528 247.0
75 119 3531 248.0
100 120 3534 248.0
75 121 3536 249.0
100 122 3552 254.0
50 123 3566 260.0
50 124 3577 264.0
150 125 3579 265.0
100 126 3597 273.0
75 127 3608 275.0
100 128 3609 275.0
50 129 3620 277.0
500 130 3621 278.0
75 131 3625 280.0
100 132 3635 294.0
500 133 3648 305.0
100 134 3655 309.0
75 135 3658 314.0
100 136 3661 318.0
75 137 3670 323.0
100 138 3677 338.0
100 139 3682 341.0
100 140 3684 343.0
150 141 3689 353.0
100 142 3690 355.0
75 143 3712 390.0
150 144 3725 417.0
100 145 3731 458.0
