#data counter step time
150 1 507 10.0
150 2 511 10.0
50 3 513 10.0
500 4 516 10.0
150 5 518 10.0
500 6 519 10.0
100 7 524 10.0
100 8 526 10.0
150 9 530 10.0
75 10 551 11.0
150 11 569 11.0
100 12 573 11.0
50 13 575 11.0
75 14 578 11.0
500 15 581 11.0
100 16 593 11.0
500 17 597 11.0
100 18 620 12.0
50 19 630 12.0
100 20 632 12.0
150 21 639 12.0
50 22 650 12.0
500 23 670 13.0
50 24 684 13.0
50 25 698 13.0
75 26 700 13.0
100 27 719 13.0
150 28 728 14.0
50 29 738 14.0
100 30 756 14.0
75 31 757 14.0
150 32 761 14.0
500 33 773 14.0
100 34 777 14.0
50 35 793 15.0
500 36 813 15.0
150 37 865 16.0
