#data counter step time
75 1 1929 82.0
100 2 1930 82.0
150 3 2054 90.0
50 4 2058 90.0
50 5 2086 92.0
50 6 2112 94.0
50 7 2126 94.0
100 8 2137 95.0
100 9 2164 97.0
150 10 2166 97.0
500 11 2168 97.0
75 12 2181 98.0
100 13 2225 101.0
100 14 2237 102.0
100 15 2243 102.0
150 16 2380 109.0
500 17 2390 109.0
100 18 2404 110.0
100 19 2421 111.0
100 20 2458 113.0
500 21 2461 113.0
150 22 2494 114.0
500 23 2511 115.0
500 24 2531 116.0
100 25 2559 119.0
100 26 2565 119.0
500 27 2576 120.0
100 28 2590 121.0
50 29 2591 121.0
500 30 2598 121.0
75 31 2649 124.0
150 32 2681 125.0
100 33 2693 126.0
150 34 2721 127.0
100 35 2732 128.0
75 36 2766 131.0
75 37 2797 134.0
50 38 2812 135.0
500 39 2833 137.0
50 40 2839 137.0
100 41 2923 142.0
50 42 2961 143.0
100 43 2962 143.0
75 44 2980 144.0
100 45 2990 144.0
500 46 3015 146.0
150 47 3019 146.0
100 48 3043 148.0
150 49 3051 148.0
50 50 3056 148.0
100 51 3062 148.0
50 52 3078 149.0
100 53 3085 150.0
500 54 3092 150.0
150 55 3101 151.0
100 56 3102 151.0
500 57 3110 152.0
50 58 3114 152.0
100 59 3159 157.0
50 60 3163 158.0
150 61 3168 158.0
150 62 3178 159.0
100 63 3189 161.0
150 64 3191 161.0
500 65 3196 161.0
100 66 3198 161.0
75 67 3211 162.0
100 68 3214 162.0
75 69 3217 162.0
500 70 3230 163.0
100 71 3258 165.0
100 72 3259 165.0
50 73 3274 166.0
100 74 3305 168.0
50 75 3313 169.0
50 76 3314 169.0
500 77 3317 169.0
100 78 3322 169.0
150 79 3331 170.0
150 80 3332 170.0
150 81 3353 173.0
100 82 3359 173.0
75 83 3371 176.0
500 84 3375 176.0
500 85 3380 176.0
75 86 3383 176.0
500 87 3385 177.0
50 88 3387 177.0
500 89 3389 177.0
150 90 3403 178.0
100 91 3410 179.0
75 92 3422 180.0
50 93 3423 180.0
500 94 3447 181.0
150 95 3463 182.0
100 96 3465 182.0
50 97 3466 182.0
500 98 3469 182.0
150 99 3514 183.0
150 100 3537 184.0
150 101 3558 185.0
75 102 3608 187.0
500 103 3623 188.0
100 104 3627 188.0
75 105 3658 189.0
150 106 3708 191.0
75 107 3740 192.0
100 108 3741 192.0
500 109 3747 192.0
500 110 3761 192.0
50 111 3764 192.0
100 112 3783 193.0
100 113 3804 194.0
500 114 3809 195.0
100 115 3816 196.0
500 116 3821 197.0
100 117 3825 198.0
75 118 3870 205.0
100 119 3887 208.0
100 120 3891 210.0
500 121 3894 210.0
100 122 3905 212.0
500 123 3908 212.0
500 124 3914 213.0
150 125 3924 215.0
50 126 3939 218.0
500 127 3944 219.0
100 128 3947 220.0
50 129 3955 222.0
150 130 3958 223.0
75 131 3965 226.0
100 132 3975 229.0
75 133 3979 230.0
100 134 3982 231.0
500 135 3983 231.0
50 136 3996 234.0
75 137 4004 236.0
50 138 4005 236.0
50 139 4017 237.0
150 140 4018 238.0
50 141 4027 239.0
150 142 4055 244.0
150 143 4058 245.0
150 144 4067 247.0
50 145 4082 251.0
100 146 4107 259.0
75 147 4108 259.0
75 148 4114 260.0
50 149 4117 261.0
150 150 4119 261.0
100 151 4129 263.0
100 152 4135 264.0
100 153 4140 267.0
500 154 4148 270.0
100 155 4154 271.0
75 156 4167 280.0
150 157 4169 281.0
75 158 4177 284.0
50 159 4185 286.0
100 160 4203 295.0
500 161 4209 298.0
100 162 4213 298.0
75 163 4226 306.0
75 164 4231 308.0
50 165 4237 312.0
100 166 4240 313.0
100 167 4260 335.0
100 168 4262 336.0
75 169 4268 338.0
500 170 4272 341.0
50 171 4275 349.0
100 172 4279 351.0
50 173 4288 357.0
100 174 4294 377.0
100 175 4303 399.0
50 176 4333 430.0
75 177 4336 480.0
