#data counter step time
75 1 478 10.0
500 2 481 10.0
75 3 482 10.0
50 4 484 10.0
150 5 485 10.0
75 6 486 10.0
75 7 490 10.0
500 8 493 10.0
50 9 525 11.0
500 10 536 11.0
75 11 544 11.0
75 12 549 11.0
75 13 578 12.0
150 14 587 12.0
100 15 592 12.0
500 16 602 12.0
500 17 621 13.0
500 18 636 13.0
150 19 639 13.0
150 20 640 13.0
500 21 642 13.0
100 22 647 13.0
75 23 656 13.0
150 24 658 13.0
50 25 667 14.0
75 26 680 14.0
50 27 693 14.0
100 28 697 14.0
100 29 705 14.0
100 30 717 15.0
100 31 743 15.0
150 32 752 15.0
150 33 755 15.0
100 34 788 16.0
150 35 794 16.0
100 36 836 17.0
500 37 896 18.0
50 38 897 18.0
75 39 898 18.0
150 40 970 19.0
