#data counter
2150 1
1300 2
1725 3
1725 4
1400 5
4325 6
3675 7
3175 8
1800 9
1600 10
2200 11
2350 12
2600 13
4100 14
3550 15
1950 16
2925 17
3200 18
3250 19
1625 20
2300 21
875 22
1775 23
6075 24
1800 25
2750 26
4025 27
2950 28
2625 29
1775 30
2400 31
1450 32
2725 33
650 34
2525 35
2850 36
3325 37
2175 38
3350 39
1300 40
2425 41
4575 42
2050 43
1525 44
2475 45
1800 46
2525 47
2650 48
1650 49
900 50
1625 51
3750 52
2050 53
3875 54
3000 55
1425 56
1250 57
2400 58
2450 59
1650 60
1125 61
1875 62
2250 63
2175 64
2700 65
2225 66
3175 67
2175 68
2025 69
3950 70
2600 71
3950 72
3125 73
2250 74
1300 75
2175 76
1725 77
3675 78
2650 79
1075 80
2650 81
3000 82
2975 83
3025 84
1375 85
2875 86
1800 87
2350 88
1125 89
3825 90
2350 91
2150 92
3850 93
2125 94
1775 95
1875 96
1900 97
1725 98
3975 99
2475 100
