#data counter
38611.111111 1
1136.363636 2
31173.611111 3
31173.611111 4
15931.818182 5
36407.271242 6
26987.283550 7
32736.950549 8
11333.333333 9
33663.194444 10
8601.190476 11
20072.916667 12
29684.065934 13
39945.175439 14
38120.404412 15
22875.000000 16
37366.071429 17
32587.316176 18
22796.052632 19
12648.809524 20
35784.090909 21
1041.666667 22
28295.454545 23
39089.583333 24
12696.428571 25
16414.473684 26
38791.666667 27
36148.809524 28
42118.055556 29
30062.500000 30
33522.727273 31
1020.220588 32
27934.895833 33
1190.476190 34
18864.889706 35
38159.340659 36
30555.555556 37
21714.285714 38
38844.696970 39
48416.666667 40
32772.435897 41
43506.181319 42
23447.802198 43
1254.595588 44
31294.642857 45
26522.435897 46
18552.389706 47
42784.090909 48
14488.636364 49
1416.666667 50
14062.500000 51
35735.294118 52
10163.398693 53
24849.837662 54
36071.428571 55
14786.931818 56
357.142857 57
19370.404412 58
18031.045752 59
13502.747253 60
923.295455 61
26832.386364 62
20982.142857 63
37931.818182 64
28581.730769 65
36681.818182 66
32743.566176 67
21267.857143 68
24673.295455 69
40791.666667 70
29299.450549 71
41778.492647 72
33518.229167 73
21510.989011 74
16511.363636 75
22805.631868 76
29761.363636 77
26808.712121 78
17344.771242 79
23024.553571 80
29299.450549 81
14372.529644 82
36233.974359 83
34997.395833 84
15875.000000 85
26135.110294 86
28420.454545 87
21291.208791 88
23720.238095 89
34824.561404 90
34071.969697 91
39333.333333 92
33520.833333 93
23709.935897 94
13347.537879 95
10551.470588 96
11458.333333 97
30062.500000 98
32931.286550 99
30910.027473 100
