#data counter
9 1
11 2
10 3
10 4
11 5
18 6
22 7
14 8
16 9
9 10
21 11
16 12
14 13
19 14
17 15
15 16
14 17
17 18
19 19
15 20
11 21
7 22
11 23
25 24
15 25
20 26
15 27
15 28
10 29
10 30
12 31
17 32
16 33
7 34
17 35
14 36
19 37
15 38
12 39
6 40
13 41
14 42
14 43
17 44
14 45
13 46
17 47
11 48
12 49
10 50
13 51
18 52
18 53
22 54
15 55
12 56
14 57
17 58
18 59
14 60
12 61
12 62
15 63
11 64
13 65
11 66
17 67
15 68
12 69
15 70
14 71
17 72
16 73
14 74
11 75
14 76
11 77
22 78
18 79
8 80
14 81
23 82
13 83
16 84
11 85
17 86
11 87
14 88
7 89
19 90
12 91
10 92
21 93
13 94
12 95
17 96
16 97
10 98
19 99
14 100
