#data counter step time
500 1 1408 45.0
150 2 1415 46.0
75 3 1764 71.0
150 4 2032 87.0
100 5 2124 91.0
50 6 2129 91.0
50 7 2141 92.0
150 8 2146 92.0
150 9 2186 94.0
75 10 2326 103.0
100 11 2342 104.0
100 12 2365 106.0
150 13 2367 106.0
500 14 2409 109.0
100 15 2425 110.0
150 16 2426 110.0
150 17 2455 113.0
100 18 2457 113.0
100 19 2476 114.0
100 20 2489 115.0
50 21 2505 116.0
100 22 2519 117.0
50 23 2548 118.0
150 24 2553 119.0
500 25 2562 119.0
150 26 2579 121.0
75 27 2605 122.0
500 28 2625 124.0
500 29 2631 124.0
75 30 2636 125.0
75 31 2643 126.0
100 32 2653 126.0
50 33 2670 127.0
100 34 2690 128.0
100 35 2736 130.0
500 36 2737 130.0
100 37 2738 130.0
100 38 2773 132.0
50 39 2789 133.0
150 40 2793 133.0
50 41 2816 135.0
100 42 2822 135.0
50 43 2835 136.0
500 44 2847 137.0
75 45 2905 141.0
150 46 2918 143.0
75 47 2923 143.0
100 48 2931 144.0
100 49 2935 144.0
100 50 2936 144.0
100 51 2938 145.0
100 52 2952 145.0
100 53 2974 147.0
75 54 2983 147.0
75 55 3003 148.0
100 56 3040 150.0
150 57 3081 153.0
50 58 3084 153.0
150 59 3090 153.0
75 60 3092 153.0
50 61 3099 154.0
150 62 3102 154.0
150 63 3108 154.0
75 64 3119 155.0
100 65 3121 155.0
500 66 3142 156.0
500 67 3161 158.0
75 68 3198 161.0
500 69 3227 163.0
150 70 3232 164.0
500 71 3252 165.0
100 72 3258 166.0
500 73 3272 167.0
150 74 3282 168.0
100 75 3283 168.0
100 76 3310 169.0
50 77 3313 169.0
100 78 3314 169.0
50 79 3338 171.0
500 80 3341 171.0
100 81 3354 172.0
100 82 3359 173.0
100 83 3374 175.0
100 84 3375 175.0
50 85 3376 175.0
75 86 3381 175.0
50 87 3386 176.0
150 88 3388 176.0
100 89 3418 179.0
150 90 3435 181.0
50 91 3550 186.0
500 92 3581 188.0
500 93 3607 189.0
100 94 3635 190.0
75 95 3642 190.0
150 96 3651 190.0
100 97 3731 193.0
100 98 3753 194.0
75 99 3767 195.0
100 100 3771 195.0
100 101 3782 197.0
50 102 3792 198.0
500 103 3801 200.0
150 104 3811 201.0
75 105 3814 201.0
100 106 3835 203.0
100 107 3851 205.0
50 108 3853 205.0
75 109 3858 205.0
50 110 3863 206.0
100 111 3865 207.0
150 112 3869 207.0
100 113 3877 208.0
50 114 3883 209.0
75 115 3900 213.0
500 116 3901 213.0
100 117 3910 214.0
100 118 3912 215.0
500 119 3914 215.0
75 120 3919 216.0
100 121 3922 216.0
50 122 3933 217.0
500 123 3953 220.0
75 124 3969 222.0
75 125 3974 223.0
100 126 3991 227.0
500 127 4003 229.0
75 128 4010 230.0
75 129 4013 231.0
50 130 4020 231.0
150 131 4026 232.0
75 132 4033 233.0
150 133 4036 234.0
75 134 4039 234.0
50 135 4046 237.0
50 136 4049 237.0
50 137 4068 241.0
100 138 4075 242.0
75 139 4077 242.0
100 140 4081 244.0
75 141 4083 244.0
50 142 4088 246.0
50 143 4093 246.0
75 144 4097 248.0
150 145 4112 252.0
100 146 4121 253.0
150 147 4133 256.0
75 148 4139 259.0
75 149 4144 259.0
500 150 4146 261.0
100 151 4156 265.0
100 152 4158 265.0
100 153 4161 266.0
150 154 4168 269.0
500 155 4178 272.0
500 156 4180 272.0
100 157 4188 276.0
50 158 4193 276.0
100 159 4202 281.0
75 160 4205 288.0
100 161 4207 288.0
50 162 4208 288.0
150 163 4212 289.0
100 164 4240 297.0
500 165 4241 297.0
500 166 4265 307.0
150 167 4282 328.0
150 168 4291 336.0
150 169 4293 336.0
75 170 4301 353.0
100 171 4302 354.0
75 172 4306 355.0
75 173 4313 364.0
50 174 4321 395.0
150 175 4325 402.0
100 176 4339 492.0
75 177 4342 526.0
