#data counter step time
500 1 460 10.0
150 2 473 10.0
150 3 475 10.0
75 4 478 10.0
75 5 490 10.0
100 6 513 11.0
500 7 533 11.0
50 8 562 12.0
75 9 571 12.0
150 10 603 13.0
100 11 604 13.0
100 12 606 13.0
150 13 637 14.0
100 14 641 14.0
150 15 648 14.0
50 16 661 14.0
100 17 662 14.0
100 18 665 14.0
50 19 696 15.0
50 20 698 15.0
75 21 699 15.0
75 22 700 15.0
100 23 701 15.0
500 24 749 16.0
75 25 758 16.0
500 26 778 17.0
75 27 787 17.0
50 28 793 17.0
100 29 800 17.0
100 30 808 17.0
150 31 839 18.0
100 32 849 18.0
100 33 860 18.0
75 34 906 19.0
100 35 925 20.0
75 36 979 21.0
100 37 984 21.0
500 38 985 21.0
