#data counter step time
100 1 463 10.0
50 2 466 10.0
50 3 474 10.0
100 4 475 10.0
100 5 493 10.0
100 6 506 11.0
500 7 516 11.0
50 8 551 12.0
500 9 559 12.0
100 10 607 13.0
500 11 609 13.0
50 12 617 13.0
75 13 651 14.0
500 14 656 14.0
500 15 659 14.0
75 16 665 14.0
75 17 666 14.0
500 18 668 14.0
150 19 670 14.0
500 20 715 15.0
100 21 718 15.0
50 22 750 16.0
75 23 754 16.0
100 24 755 16.0
75 25 757 16.0
75 26 758 16.0
50 27 759 16.0
500 28 776 17.0
100 29 796 17.0
100 30 803 17.0
100 31 811 17.0
100 32 818 18.0
50 33 848 18.0
100 34 855 18.0
100 35 885 19.0
100 36 925 20.0
