#data counter step time
50 1 1325 54.0
100 2 1428 65.0
100 3 1477 69.0
50 4 1784 95.0
100 5 1787 96.0
50 6 1808 99.0
75 7 1815 100.0
100 8 1846 102.0
100 9 1922 107.0
100 10 2001 112.0
150 11 2003 112.0
100 12 2024 114.0
150 13 2054 117.0
500 14 2071 119.0
100 15 2078 120.0
100 16 2087 121.0
500 17 2143 125.0
500 18 2150 126.0
75 19 2154 126.0
100 20 2172 127.0
150 21 2175 127.0
100 22 2227 130.0
100 23 2237 131.0
100 24 2250 132.0
100 25 2260 132.0
50 26 2283 133.0
500 27 2322 136.0
500 28 2327 136.0
150 29 2348 138.0
500 30 2360 138.0
150 31 2361 138.0
75 32 2395 141.0
100 33 2436 146.0
75 34 2437 146.0
150 35 2446 147.0
50 36 2448 147.0
50 37 2451 147.0
100 38 2460 148.0
50 39 2467 149.0
100 40 2473 149.0
100 41 2494 152.0
100 42 2500 153.0
50 43 2515 155.0
75 44 2518 155.0
50 45 2553 158.0
50 46 2570 160.0
150 47 2580 161.0
500 48 2582 161.0
50 49 2596 163.0
100 50 2597 163.0
100 51 2625 165.0
75 52 2648 167.0
100 53 2650 167.0
50 54 2653 167.0
500 55 2686 171.0
100 56 2711 173.0
50 57 2759 178.0
500 58 2786 180.0
100 59 2804 181.0
150 60 2819 182.0
100 61 2831 183.0
75 62 2839 183.0
75 63 2848 184.0
50 64 2894 189.0
50 65 2899 189.0
500 66 2914 190.0
75 67 2956 193.0
500 68 2965 194.0
500 69 2980 195.0
500 70 2982 195.0
50 71 2995 196.0
50 72 2998 196.0
100 73 3014 197.0
75 74 3031 198.0
500 75 3043 198.0
75 76 3054 199.0
50 77 3071 200.0
50 78 3086 201.0
50 79 3114 203.0
500 80 3138 206.0
75 81 3139 206.0
100 82 3146 207.0
75 83 3154 208.0
100 84 3156 209.0
150 85 3160 209.0
75 86 3165 210.0
100 87 3183 214.0
50 88 3195 217.0
75 89 3199 217.0
75 90 3207 218.0
50 91 3208 219.0
150 92 3213 219.0
75 93 3219 221.0
500 94 3224 222.0
100 95 3226 223.0
75 96 3238 225.0
500 97 3242 227.0
75 98 3247 229.0
150 99 3256 230.0
100 100 3258 231.0
50 101 3260 231.0
50 102 3262 231.0
500 103 3265 232.0
50 104 3266 232.0
500 105 3270 232.0
500 106 3283 234.0
100 107 3289 235.0
100 108 3295 236.0
100 109 3297 237.0
75 110 3300 237.0
150 111 3304 238.0
150 112 3308 239.0
500 113 3317 240.0
500 114 3325 242.0
50 115 3330 243.0
100 116 3348 248.0
100 117 3349 248.0
50 118 3352 248.0
500 119 3371 254.0
100 120 3383 266.0
100 121 3389 268.0
100 122 3392 270.0
150 123 3396 273.0
150 124 3405 277.0
100 125 3408 277.0
500 126 3439 290.0
150 127 3445 295.0
150 128 3450 297.0
100 129 3451 297.0
75 130 3457 299.0
100 131 3474 310.0
75 132 3490 323.0
100 133 3495 329.0
100 134 3498 331.0
75 135 3500 331.0
100 136 3505 345.0
100 137 3507 347.0
75 138 3511 351.0
75 139 3514 354.0
50 140 3533 467.0
