#data counter step time
150 1 429 10.0
100 2 448 10.0
150 3 449 10.0
500 4 459 10.0
50 5 460 10.0
100 6 466 10.0
100 7 494 11.0
500 8 495 11.0
500 9 496 11.0
100 10 511 11.0
500 11 528 12.0
100 12 542 12.0
500 13 552 12.0
75 14 559 12.0
100 15 588 13.0
100 16 595 13.0
500 17 602 13.0
100 18 616 14.0
500 19 626 14.0
500 20 636 14.0
500 21 637 14.0
150 22 660 15.0
50 23 667 15.0
50 24 672 15.0
150 25 673 15.0
75 26 676 15.0
500 27 709 16.0
500 28 712 16.0
500 29 751 17.0
50 30 797 18.0
100 31 819 18.0
150 32 824 19.0
500 33 867 20.0
75 34 877 20.0
500 35 881 20.0
50 36 911 21.0
150 37 928 21.0
